id	debug	name	stackable	members	noted	dummy	weight	value	lendable	tradeable	examine
2225	premade_fruit_batta	Fruit batta	no	yes	-1	0	250	0	no	yes	
2226	cert_premade_fruit_batta	Fruit batta	yes	yes	799	0	0	0	no	yes	
2227	premade_vegetable_batta	Vegetable batta	no	yes	-1	0	250	0	no	yes	
2228	cert_premade_vegetable_batta	Vegetable batta	yes	yes	799	0	0	0	no	yes	
2229	premade_chocolate_bomb	Chocolate bomb	no	yes	-1	0	350	0	no	yes	
2230	cert_premade_chocolate_bomb	Chocolate bomb	yes	yes	799	0	0	0	no	yes	
2231	premade_tangled_toads_legs	Tangled toad's legs	no	yes	-1	0	350	0	no	yes	
2232	cert_premade_tangled_toads_legs	Tangled toad's legs	yes	yes	799	0	0	0	no	yes	
2233	premade_worm_hole	Worm hole	no	yes	-1	0	350	0	no	yes	
2234	cert_premade_worm_hole	Worm hole	yes	yes	799	0	0	0	no	yes	
2235	premade_veg_ball	Veg ball	no	yes	-1	0	350	0	no	yes	
2236	cert_premade_veg_ball	Veg ball	yes	yes	799	0	0	0	no	yes	
2237	premade_worm_crunchies	Worm crunchies	no	yes	-1	0	250	0	no	yes	
2238	cert_premade_worm_crunchies	Worm crunchies	yes	yes	799	0	0	0	no	yes	
2239	premade_chocchip_crunchies	Chocchip crunchies	no	yes	-1	0	250	0	no	yes	
2240	cert_premade_chocchip_crunchies	Chocchip crunchies	yes	yes	799	0	0	0	no	yes	
2241	premade_spicy_crunchies	Spicy crunchies	no	yes	-1	0	250	0	no	yes	
2242	cert_premade_spicy_crunchies	Spicy crunchies	yes	yes	799	0	0	0	no	yes	
2243	premade_toad_crunchies	Toad crunchies	no	yes	-1	0	250	0	no	yes	
2244	cert_premade_toad_crunchies	Toad crunchies	yes	yes	799	0	0	0	no	yes	
2245	spoilt_batta	Odd batta	no	yes	-1	0	250	0	no	yes	
2246	cert_spoilt_batta	Odd batta	yes	yes	799	0	0	0	no	yes	
2247	burnt_batta	Burnt batta	no	yes	-1	0	200	0	no	yes	
2248	cert_burnt_batta	Burnt batta	yes	yes	799	0	0	0	no	yes	
2249	half_baked_batta	Half baked batta	no	yes	-1	0	250	0	no	no	
2250	raw_batta	Raw batta	no	yes	-1	0	250	0	no	no	
2251	unfinished_worm_batta	Unfinished batta	no	yes	-1	0	250	0	no	yes	
2252	cert_unfinished_worm_batta	Unfinished batta	yes	yes	799	0	0	0	no	yes	
2253	worm_batta	Worm batta	no	yes	-1	0	250	0	no	yes	
2254	cert_worm_batta	Worm batta	yes	yes	799	0	0	0	no	yes	
2255	toad_batta	Toad batta	no	yes	-1	0	250	0	no	yes	
2256	cert_toad_batta	Toad batta	yes	yes	799	0	0	0	no	yes	
2257	unfinished_cheese+tom_batta	Unfinished batta	no	yes	-1	0	250	0	no	yes	
2258	cert_unfinished_cheese+tom_batta	Unfinished batta	yes	yes	799	0	0	0	no	yes	
2259	cheese+tom_batta	Cheese+tom batta	no	yes	-1	0	250	0	no	yes	
2260	cert_cheese+tom_batta	Cheese+tom batta	yes	yes	799	0	0	0	no	yes	
2261	fruitless_batta	Unfinished batta	no	yes	-1	0	250	0	no	yes	
2262	cert_fruitless_batta	Unfinished batta	yes	yes	799	0	0	0	no	yes	
2263	fruit_batta_lime	Unfinished batta	no	yes	-1	0	250	0	no	yes	
2264	cert_fruit_batta_lime	Unfinished batta	yes	yes	799	0	0	0	no	yes	
2265	fruit_batta_orange	Unfinished batta	no	yes	-1	0	250	0	no	yes	
2266	cert_fruit_batta_orange	Unfinished batta	yes	yes	799	0	0	0	no	yes	
2267	fruit_batta_pineapple	Unfinished batta	no	yes	-1	0	250	0	no	yes	
2268	cert_fruit_batta_pineapple	Unfinished batta	yes	yes	799	0	0	0	no	yes	
2269	fruit_batta_limeorange	Unfinished batta	no	yes	-1	0	250	0	no	yes	
2270	cert_fruit_batta_limeorange	Unfinished batta	yes	yes	799	0	0	0	no	yes	
2271	fruit_batta_limepineapple	Unfinished batta	no	yes	-1	0	250	0	no	yes	
2272	cert_fruit_batta_limepineapple	Unfinished batta	yes	yes	799	0	0	0	no	yes	
2273	fruit_batta_orangepineapple	Unfinished batta	no	yes	-1	0	250	0	no	yes	
2274	cert_fruit_batta_orangepineapple	Unfinished batta	yes	yes	799	0	0	0	no	yes	
2275	unfinished_fruit_batta	Unfinished batta	no	yes	-1	0	250	0	no	yes	
2276	cert_unfinished_fruit_batta	Unfinished batta	yes	yes	799	0	0	0	no	yes	
2277	fruit_batta	Fruit batta	no	yes	-1	0	250	0	no	yes	
2278	cert_fruit_batta	Fruit batta	yes	yes	799	0	0	0	no	yes	
2279	unfinished_vegetable_batta	Unfinished batta	no	yes	-1	0	250	0	no	yes	
2280	cert_unfinished_vegetable_batta	Unfinished batta	yes	yes	799	0	0	0	no	yes	
2281	vegetable_batta	Vegetable batta	no	yes	-1	0	250	0	no	yes	
2282	cert_vegetable_batta	Vegetable batta	yes	yes	799	0	0	0	no	yes	
2283	pizza_base	Pizza base	no	no	-1	0	100	0	no	yes	
2284	cert_pizza_base	Pizza base	yes	no	799	0	0	0	no	yes	
2285	incomplete_pizza	Incomplete pizza	no	no	-1	0	600	0	no	yes	
2286	cert_incomplete_pizza	Incomplete pizza	yes	no	799	0	0	0	no	yes	
2287	uncooked_pizza	Uncooked pizza	no	no	-1	0	800	0	no	yes	
2288	cert_uncooked_pizza	Uncooked pizza	yes	no	799	0	0	0	no	yes	
2289	plain_pizza	Plain pizza	no	no	-1	0	800	0	no	yes	
2290	cert_plain_pizza	Plain pizza	yes	no	799	0	0	0	no	yes	
2291	half_plain_pizza	1/2 plain pizza	no	no	-1	0	400	0	no	yes	
2292	cert_half_plain_pizza	1/2 plain pizza	yes	no	799	0	0	0	no	yes	
2293	meat_pizza	Meat pizza	no	no	-1	0	900	0	no	yes	
2294	cert_meat_pizza	Meat pizza	yes	no	799	0	0	0	no	yes	
2295	half_meat_pizza	1/2 meat pizza	no	no	-1	0	450	0	no	yes	
2296	cert_half_meat_pizza	1/2 meat pizza	yes	no	799	0	0	0	no	yes	
2297	anchovie_pizza	Anchovy pizza	no	no	-1	0	900	0	no	yes	
2298	cert_anchovie_pizza	Anchovy pizza	yes	no	799	0	0	0	no	yes	
2299	half_anchovie_pizza	1/2 anchovy pizza	no	no	-1	0	450	0	no	yes	
2300	cert_half_anchovie_pizza	1/2 anchovy pizza	yes	no	799	0	0	0	no	yes	
2301	pineapple_pizza	Pineapple pizza	no	yes	-1	0	900	0	no	yes	
2302	cert_pineapple_pizza	Pineapple pizza	yes	yes	799	0	0	0	no	yes	
2303	half_pineapple_pizza	1/2pineapple pizza	no	yes	-1	0	450	0	no	yes	
2304	cert_half_pineapple_pizza	1/2pineapple pizza	yes	yes	799	0	0	0	no	yes	
2305	burnt_pizza	Burnt pizza	no	no	-1	0	700	0	no	yes	
2306	cert_burnt_pizza	Burnt pizza	yes	no	799	0	0	0	no	yes	
2307	bread_dough	Bread dough	no	no	-1	0	600	0	no	yes	
2308	cert_bread_dough	Bread dough	yes	no	799	0	0	0	no	yes	
2309	bread	Bread	no	no	-1	0	500	0	no	yes	
2310	cert_bread	Bread	yes	no	799	0	0	0	no	yes	
2311	burnt_bread	Burnt bread	no	no	-1	0	350	0	no	yes	
2312	cert_burnt_bread	Burnt bread	yes	no	799	0	0	0	no	yes	
2313	piedish	Pie dish	no	no	-1	0	100	0	no	yes	
2314	cert_piedish	Pie dish	yes	no	799	0	0	0	no	yes	
2315	pie_shell	Pie shell	no	no	-1	0	250	0	no	yes	
2316	cert_pie_shell	Pie shell	yes	no	799	0	0	0	no	yes	
2317	uncooked_apple_pie	Uncooked apple pie	no	no	-1	0	500	0	no	yes	
2318	cert_uncooked_apple_pie	Uncooked apple pie	yes	no	799	0	0	0	no	yes	
2319	uncooked_meat_pie	Uncooked meat pie	no	no	-1	0	500	0	no	yes	
2320	cert_uncooked_meat_pie	Uncooked meat pie	yes	no	799	0	0	0	no	yes	
2321	uncooked_redberry_pie	Uncooked berry pie	no	no	-1	0	500	0	no	yes	
2322	cert_uncooked_redberry_pie	Uncooked berry pie	yes	no	799	0	0	0	no	yes	
2323	apple_pie	Apple pie	no	no	-1	0	450	0	no	yes	
2324	cert_apple_pie	Apple pie	yes	no	799	0	0	0	no	yes	
2325	redberry_pie	Redberry pie	no	no	-1	0	450	0	no	yes	
2326	cert_redberry_pie	Redberry pie	yes	no	799	0	0	0	no	yes	
2327	meat_pie	Meat pie	no	no	-1	0	450	0	no	yes	
2328	cert_meat_pie	Meat pie	yes	no	799	0	0	0	no	yes	
2329	burnt_pie	Burnt pie	no	no	-1	0	350	0	no	yes	
2330	cert_burnt_pie	Burnt pie	yes	no	799	0	0	0	no	yes	
2331	half_a_meat_pie	Half a meat pie	no	no	-1	0	225	0	no	yes	
2332	cert_half_a_meat_pie	Half a meat pie	yes	no	799	0	0	0	no	yes	
2333	half_a_redberry_pie	Half a redberry pie	no	no	-1	0	225	0	no	yes	
2334	cert_half_a_redberry_pie	Half a redberry pie	yes	no	799	0	0	0	no	yes	
2335	half_an_apple_pie	Half an apple pie	no	no	-1	0	225	0	no	yes	
2336	cert_half_an_apple_pie	Half an apple pie	yes	no	799	0	0	0	no	yes	
2337	raw_oomlie	Raw oomlie	no	yes	-1	0	225	0	no	yes	
2338	cert_raw_oomlie	Raw oomlie	yes	yes	799	0	0	0	no	yes	
2339	palm_leaf	Palm leaf	no	yes	-1	0	100	0	no	yes	
2340	cert_palm_leaf	Palm leaf	yes	yes	799	0	0	0	no	yes	
2341	wrapped_oomlie	Wrapped oomlie	no	yes	-1	0	325	0	no	yes	
2342	cert_wrapped_oomlie	Wrapped oomlie	yes	yes	799	0	0	0	no	yes	
2343	cooked_oomlie	Cooked oomlie wrap	no	yes	-1	0	300	0	no	yes	
2344	cert_cooked_oomlie	Cooked oomlie wrap	yes	yes	799	0	0	0	no	yes	
2345	burnt_oomlie	Burnt oomlie wrap	no	yes	-1	0	275	0	no	yes	
2346	cert_burnt_oomlie	Burnt oomlie wrap	yes	yes	799	0	0	0	no	yes	
2347	hammer	Hammer	no	no	-1	0	907	0	no	yes	
2348	cert_hammer	Hammer	yes	no	799	0	0	0	no	yes	
2349	bronze_bar	Bronze bar	no	no	-1	0	1814	0	no	yes	
2350	cert_bronze_bar	Bronze bar	yes	no	799	0	0	0	no	yes	
2351	iron_bar	Iron bar	no	no	-1	0	1814	0	no	yes	
2352	cert_iron_bar	Iron bar	yes	no	799	0	0	0	no	yes	
2353	steel_bar	Steel bar	no	no	-1	0	1814	0	no	yes	
2354	cert_steel_bar	Steel bar	yes	no	799	0	0	0	no	yes	
2355	silver_bar	Silver bar	no	no	-1	0	1814	0	no	yes	
2356	cert_silver_bar	Silver bar	yes	no	799	0	0	0	no	yes	
2357	gold_bar	Gold bar	no	no	-1	0	1814	0	no	yes	
2358	cert_gold_bar	Gold bar	yes	no	799	0	0	0	no	yes	
2359	mithril_bar	Mithril bar	no	no	-1	0	1587	0	no	yes	
2360	cert_mithril_bar	Mithril bar	yes	no	799	0	0	0	no	yes	
2361	adamantite_bar	Adamantite bar	no	no	-1	0	2041	0	no	yes	
2362	cert_adamantite_bar	Adamantite bar	yes	no	799	0	0	0	no	yes	
2363	runite_bar	Runite bar	no	no	-1	0	1814	0	no	yes	
2364	cert_runite_bar	Runite bar	yes	no	799	0	0	0	no	yes	
2365	perfect_gold_bar	'perfect' gold bar	no	yes	-1	0	1814	0	no	no	
2366	dragonshield_a	Shield left half	no	yes	-1	0	2721	0	no	yes	
2367	cert_dragonshield_a	Shield left half	yes	yes	799	0	0	0	no	yes	
2368	dragonshield_b	Shield right half	no	yes	-1	0	2721	0	no	yes	
2369	cert_dragonshield_b	Shield right half	yes	yes	799	0	0	0	no	yes	
2370	studs	Steel studs	no	yes	-1	0	1360	0	no	yes	
2371	cert_studs	Steel studs	yes	yes	799	0	0	0	no	yes	
2372	ogrerelic	Ogre relic	no	yes	-1	0	3000	0	no	no	
2373	relicpart1	Relic part 1	no	yes	-1	0	1000	0	no	no	
2374	relicpart2	Relic part 2	no	yes	-1	0	1000	0	no	no	
2375	relicpart3	Relic part 3	no	yes	-1	0	1000	0	no	no	
2376	skavidmap	Skavid map	no	yes	-1	0	10	0	no	no	
2377	ogretooth	Ogre tooth	no	yes	-1	0	10	0	no	no	
2378	toban_key	Toban key	no	yes	-1	0	10	0	no	no	
2379	rockcake	Rock cake	no	yes	-1	0	25	0	no	no	
2380	powering_crystal1	Crystal	no	yes	-1	0	907	0	no	no	
2381	powering_crystal2	Crystal	no	yes	-1	0	907	0	no	no	
2382	powering_crystal3	Crystal	no	yes	-1	0	907	0	no	no	
2383	powering_crystal4	Crystal	no	yes	-1	0	907	0	no	no	
2384	fingernails	Finger nails	no	yes	-1	0	2	0	no	no	
2385	watchtowerrobe	Old robe	no	yes	-1	0	1814	0	no	no	
2386	watchtowerarmour	Unusual armour	no	yes	-1	0	3628	0	no	no	
2387	watchtowerdagger	Damaged dagger	no	yes	-1	0	453	0	no	no	
2388	watch_eye_patch	Tattered eye patch	no	yes	-1	0	6	0	no	no	
2389	jangervial	Vial	no	yes	-1	0	15	0	no	no	
2390	guamjangervial	Vial	no	yes	-1	0	25	0	no	no	
2391	ground_bat_bones	Ground bat bones	no	yes	-1	0	100	0	no	yes	
2392	cert_ground_bat_bones	Ground bat bones	yes	yes	799	0	0	0	no	yes	
2393	stolen_gold	Gold	no	yes	-1	0	1814	0	no	no	
2394	ogre_potion	Potion	no	yes	-1	0	25	0	no	no	
2395	magic_ogre_potion	Magic ogre potion	no	yes	-1	0	25	0	no	no	
2396	watchtowerspell	Spell scroll	no	yes	-1	0	10	0	no	no	
2397	shaman_robe	Shaman robe	no	yes	-1	0	1814	0	no	no	
2398	nightshade	Nightshade	no	yes	-1	0	15	0	no	no	
2399	silverlight_key_1	Key	no	no	-1	0	1000	0	no	no	
2400	silverlight_key_2	Key	no	no	-1	0	1000	0	no	no	
2401	silverlight_key_3	Key	no	no	-1	0	1000	0	no	no	
2402	silverlight	Silverlight	no	no	-1	0	1814	0	no	no	
2403	hazeel_scroll	Scroll of hazeel	no	yes	-1	0	10	0	no	no	
2404	carnilleanchestkey	Key	no	yes	-1	0	10	0	no	no	
2405	carnillean_armour	Carnillean armour	no	yes	-1	0	9071	0	no	no	
2406	mark_of_hazeel	Mark of hazeel	no	yes	-1	0	12	0	no	no	
2407	ball	Ball	no	yes	-1	0	150	0	no	no	
2408	witches_diary	Diary	no	yes	-1	0	510	0	no	no	
2409	witches_doorkey	Door key	no	yes	-1	0	10	0	no	no	
2410	magnet	Magnet	no	yes	-1	0	20	0	no	no	
2411	witches_shedkey	Key	no	yes	-1	0	10	0	no	no	
2412	saradomin_cape	Cape of saradomin	no	yes	-1	0	453	0	no	no	
2413	guthix_cape	Cape of guthix	no	yes	-1	0	453	0	no	no	
2414	zamorak_cape	Cape of zamorak	no	yes	-1	0	453	0	no	no	
2415	saradomin_staff	Staff of saradomin	no	yes	-1	0	2267	0	no	no	
2416	guthix_staff	Staff of guthix	no	yes	-1	0	2267	0	no	no	
2417	zamorak_staff	Staff of zamorak	no	yes	-1	0	2267	0	no	no	
2418	princeskey	Bronze key	no	no	-1	0	10	0	no	no	
2419	blondwig	Wig	no	no	-1	0	453	0	no	no	
2420	obj_2420		no	no	-1	0	0	0	no	no	
2421	plainwig	Wig	no	no	-1	0	10	0	no	no	
2422	obj_2422		no	no	-1	0	0	0	no	no	
2423	keyprint	Key print	no	no	-1	0	10	0	no	no	
2424	skinpaste	Paste	no	no	-1	0	15	0	no	no	
2425	obj_2425		no	no	-1	0	0	0	no	no	
2426	burnt_uw_oomlie	Burnt oomlie	no	yes	-1	0	113	0	no	yes	
2427	cert_burnt_uw_oomlie	Burnt oomlie	yes	yes	799	0	0	0	no	yes	
2428	4dose1attack	Attack potion(4)	no	yes	-1	0	35	0	no	yes	
2429	cert_4dose1attack	Attack potion(4)	yes	yes	799	0	0	0	no	yes	
2430	4dosestatrestore	Restore potion(4)	no	yes	-1	0	35	0	no	yes	
2431	cert_4dosestatrestore	Restore potion(4)	yes	yes	799	0	0	0	no	yes	
2432	4dose1defense	Defence potion(4)	no	yes	-1	0	35	0	no	yes	
2433	cert_4dose1defense	Defence potion(4)	yes	yes	799	0	0	0	no	yes	
2434	4doseprayerrestore	Prayer potion(4)	no	yes	-1	0	35	0	no	yes	
2435	cert_4doseprayerrestore	Prayer potion(4)	yes	yes	799	0	0	0	no	yes	
2436	4dose2attack	Super attack(4)	no	yes	-1	0	35	0	no	yes	
2437	cert_4dose2attack	Super attack(4)	yes	yes	799	0	0	0	no	yes	
2438	4dosefisherspotion	Fishing potion(4)	no	yes	-1	0	35	0	no	yes	
2439	cert_4dosefisherspotion	Fishing potion(4)	yes	yes	799	0	0	0	no	yes	
2440	4dose2strength	Super strength(4)	no	yes	-1	0	35	0	no	yes	
2441	cert_4dose2strength	Super strength(4)	yes	yes	799	0	0	0	no	yes	
2442	4dose2defense	Super defence(4)	no	yes	-1	0	35	0	no	yes	
2443	cert_4dose2defense	Super defence(4)	yes	yes	799	0	0	0	no	yes	
2444	4doserangerspotion	Ranging potion(4)	no	yes	-1	0	35	0	no	yes	
2445	cert_4doserangerspotion	Ranging potion(4)	yes	yes	799	0	0	0	no	yes	
2446	4doseantipoison	Antipoison(4)	no	yes	-1	0	35	0	no	yes	
2447	cert_4doseantipoison	Antipoison(4)	yes	yes	799	0	0	0	no	yes	
2448	4dose2antipoison	Superantipoison(4)	no	yes	-1	0	35	0	no	yes	
2449	cert_4dose2antipoison	Superantipoison(4)	yes	yes	799	0	0	0	no	yes	
2450	4dosepotionofzamorak	Zamorak potion(4)	no	yes	-1	0	35	0	no	yes	
2451	cert_4dosepotionofzamorak	Zamorak potion(4)	yes	yes	799	0	0	0	no	yes	
2452	4dose1antidragon	Antifire potion(4)	no	yes	-1	0	35	0	no	yes	
2453	cert_4dose1antidragon	Antifire potion(4)	yes	yes	799	0	0	0	no	yes	
2454	3dose1antidragon	Antifire potion(3)	no	yes	-1	0	30	0	no	yes	
2455	cert_3dose1antidragon	Antifire potion(3)	yes	yes	799	0	0	0	no	yes	
2456	2dose1antidragon	Antifire potion(2)	no	yes	-1	0	25	0	no	yes	
2457	cert_2dose1antidragon	Antifire potion(2)	yes	yes	799	0	0	0	no	yes	
2458	1dose1antidragon	Antifire potion(1)	no	yes	-1	0	20	0	no	yes	
2459	cert_1dose1antidragon	Antifire potion(1)	yes	yes	799	0	0	0	no	yes	
2460	flowers_waterfall_quest	Flowers	no	yes	-1	0	28	0	no	yes	
2461	cert_flowers_waterfall_quest	Flowers	yes	yes	799	0	0	0	no	yes	
2462	flowers_waterfall_quest_red	Flowers	no	yes	-1	0	28	0	no	yes	
2463	cert_flowers_waterfall_quest_red	Flowers	yes	yes	799	0	0	0	no	yes	
2464	flowers_waterfall_quest_blue	Flowers	no	yes	-1	0	28	0	no	yes	
2465	cert_flowers_waterfall_quest_blue	Flowers	yes	yes	799	0	0	0	no	yes	
2466	flowers_waterfall_quest_yellow	Flowers	no	yes	-1	0	28	0	no	yes	
2467	cert_flowers_waterfall_quest_yellow	Flowers	yes	yes	799	0	0	0	no	yes	
2468	flowers_waterfall_quest_purple	Flowers	no	yes	-1	0	28	0	no	yes	
2469	cert_flowers_waterfall_quest_purple	Flowers	yes	yes	799	0	0	0	no	yes	
2470	flowers_waterfall_quest_orange	Flowers	no	yes	-1	0	28	0	no	yes	
2471	cert_flowers_waterfall_quest_orange	Flowers	yes	yes	799	0	0	0	no	yes	
2472	flowers_waterfall_quest_mixed	Flowers	no	yes	-1	0	28	0	no	yes	
2473	cert_flowers_waterfall_quest_mixed	Flowers	yes	yes	799	0	0	0	no	yes	
2474	flowers_waterfall_quest_white	Flowers	no	yes	-1	0	28	0	no	yes	
2475	cert_flowers_waterfall_quest_white	Flowers	yes	yes	799	0	0	0	no	yes	
2476	flowers_waterfall_quest_black	Flowers	no	yes	-1	0	28	0	no	yes	
2477	cert_flowers_waterfall_quest_black	Flowers	yes	yes	799	0	0	0	no	yes	
2478	cert_fish_food	Fish food	yes	no	799	0	0	0	no	yes	
2479	cert_poison	Poison	yes	no	799	0	0	0	no	yes	
2480	obj_2480		no	no	-1	0	0	0	no	no	
2481	lantadyme	Lantadyme	no	yes	-1	0	7	0	no	yes	
2482	cert_lantadyme	Lantadyme	yes	yes	799	0	0	0	no	yes	
2483	lantadymevial	Unfinished potion	no	yes	-1	0	56	0	no	yes	
2484	cert_lantadymevial	Unfinished potion	yes	yes	799	0	0	0	no	yes	
2485	unidentified_lantadyme	Herb	no	yes	-1	0	7	0	no	yes	
2486	cert_unidentified_lantadyme	Herb	yes	yes	799	0	0	0	no	yes	
2487	blue_dragon_vambraces	Dragon vambraces	no	yes	-1	0	283	0	no	yes	
2488	cert_blue_dragon_vambraces	Dragon vambraces	yes	yes	799	0	0	0	no	yes	
2489	red_dragon_vambraces	Dragon vambraces	no	yes	-1	0	283	0	no	yes	
2490	cert_red_dragon_vambraces	Dragon vambraces	yes	yes	799	0	0	0	no	yes	
2491	black_dragon_vambraces	Dragon vambraces	no	yes	-1	0	283	0	no	yes	
2492	cert_black_dragon_vambraces	Dragon vambraces	yes	yes	799	0	0	0	no	yes	
2493	blue_dragonhide_chaps	Dragonhide chaps	no	yes	-1	0	5443	0	no	yes	
2494	cert_blue_dragonhide_chaps	Dragonhide chaps	yes	yes	799	0	0	0	no	yes	
2495	red_dragonhide_chaps	Dragonhide chaps	no	yes	-1	0	5443	0	no	yes	
2496	cert_red_dragonhide_chaps	Dragonhide chaps	yes	yes	799	0	0	0	no	yes	
2497	black_dragonhide_chaps	Dragonhide chaps	no	yes	-1	0	5443	0	no	yes	
2498	cert_black_dragonhide_chaps	Dragonhide chaps	yes	yes	799	0	0	0	no	yes	
2499	blue_dragonhide_body	Dragonhide body	no	yes	-1	0	6803	0	no	yes	
2500	cert_blue_dragonhide_body	Dragonhide body	yes	yes	799	0	0	0	no	yes	
2501	red_dragonhide_body	Dragonhide body	no	yes	-1	0	6803	0	no	yes	
2502	cert_red_dragonhide_body	Dragonhide body	yes	yes	799	0	0	0	no	yes	
2503	black_dragonhide_body	Dragonhide body	no	yes	-1	0	6803	0	no	yes	
2504	cert_black_dragonhide_body	Dragonhide body	yes	yes	799	0	0	0	no	yes	
2505	dragon_leather_blue	Dragon leather	no	yes	-1	0	3175	0	no	yes	
2506	cert_dragon_leather_blue	Dragon leather	yes	yes	799	0	0	0	no	yes	
2507	dragon_leather_red	Dragon leather	no	yes	-1	0	3175	0	no	yes	
2508	cert_dragon_leather_red	Dragon leather	yes	yes	799	0	0	0	no	yes	
2509	dragon_leather_black	Dragon leather	no	yes	-1	0	3175	0	no	yes	
2510	cert_dragon_leather_black	Dragon leather	yes	yes	799	0	0	0	no	yes	
2511	newbielogs	Logs	no	no	-1	0	1360	0	no	no	
2512	newbieshrimp		no	no	-1	0	0	0	no	no	
2513	obj_2513		no	no	-1	0	0	0	no	no	
2514	newbieraw_shrimp	Raw shrimps	no	no	-1	0	120	0	no	yes	
2515	cert_newbieraw_shrimp	Raw shrimps	yes	no	799	0	0	0	no	yes	
2516	newbie_pot_flour	Pot of flour	no	no	-1	0	1360	0	no	yes	
2517	cert_newbie_pot_flour	Pot of flour	yes	no	799	0	0	0	no	yes	
2518	rotten_tomato	Rotten tomato	no	yes	-1	0	80	0	no	yes	
2519	cert_rotten_tomato	Rotten tomato	yes	yes	799	0	0	0	no	yes	
2520	horsey_brown	Toy horsey	no	no	-1	0	50	0	no	yes	
2521	cert_horsey_brown	Toy horsey	yes	no	799	0	0	0	no	yes	
2522	horsey_white	Toy horsey	no	no	-1	0	50	0	no	yes	
2523	cert_horsey_white	Toy horsey	yes	no	799	0	0	0	no	yes	
2524	horsey_black	Toy horsey	no	no	-1	0	50	0	no	yes	
2525	cert_horsey_black	Toy horsey	yes	no	799	0	0	0	no	yes	
2526	horsey_grey	Toy horsey	no	no	-1	0	50	0	no	yes	
2527	cert_horsey_grey	Toy horsey	yes	no	799	0	0	0	no	yes	
2528	macro_genilamp	Lamp	no	no	-1	0	100	0	no	no	
2529	caveorb4dot	Orb of light	no	yes	-1	0	0	0	no	no	
2530	newbiebones	Bones	no	no	-1	0	500	0	no	yes	
2531	cert_newbiebones	Bones	yes	no	799	0	0	0	no	yes	
2532	iron_unlitarrow	Iron fire arrows	yes	yes	-1	0	16	0	no	yes	
2533	iron_litarrow	Iron fire arrows	yes	yes	-1	0	16	0	no	yes	
2534	steel_unlitarrow	Steel fire arrows	yes	yes	-1	0	16	0	no	yes	
2535	steel_litarrow	Steel fire arrows	yes	yes	-1	0	16	0	no	yes	
2536	mithril_unlitarrow	Mithril fire arrows	yes	yes	-1	0	14	0	no	yes	
2537	mithril_litarrow	Mithril fire arrows	yes	yes	-1	0	14	0	no	yes	
2538	adamant_unlitarrow	Adamnt fire arrows	yes	yes	-1	0	18	0	no	yes	
2539	adamant_litarrow	Adamnt fire arrows	yes	yes	-1	0	18	0	no	yes	
2540	rune_unlitarrow	Rune fire arrows	yes	yes	-1	0	16	0	no	yes	
2541	rune_litarrow	Rune fire arrows	yes	yes	-1	0	16	0	no	yes	
2542	unlitarrow_2	Unlitarrow 2	yes	no	-1	2	0	0	no	no	
2543	unlitarrow_3	Unlitarrow 3	yes	no	-1	2	0	0	no	no	
2544	unlitarrow_4	Unlitarrow 4	yes	no	-1	2	0	0	no	no	
2545	unlitarrow_5	Unlitarrow 5	yes	no	-1	2	0	0	no	no	
2546	litarrow_2	Litarrow 2	yes	no	-1	2	0	0	no	no	
2547	litarrow_3	Litarrow 3	yes	no	-1	2	0	0	no	no	
2548	litarrow_4	Litarrow 4	yes	no	-1	2	0	0	no	no	
2549	litarrow_5	Litarrow 5	yes	no	-1	2	0	0	no	no	
2550	ring_of_recoil	Ring of recoil	no	yes	-1	0	6	0	no	yes	
2551	cert_ring_of_recoil	Ring of recoil	yes	yes	799	0	0	0	no	yes	
2552	ring_of_dueling_8	Ring of dueling(8)	no	yes	-1	0	6	0	no	yes	
2553	cert_ring_of_dueling_8	Ring of dueling(8)	yes	yes	799	0	0	0	no	yes	
2554	ring_of_dueling_7	Ring of dueling(7)	no	yes	-1	0	6	0	no	yes	
2555	cert_ring_of_dueling_7	Ring of dueling(7)	yes	yes	799	0	0	0	no	yes	
2556	ring_of_dueling_6	Ring of dueling(6)	no	yes	-1	0	6	0	no	yes	
2557	cert_ring_of_dueling_6	Ring of dueling(6)	yes	yes	799	0	0	0	no	yes	
2558	ring_of_dueling_5	Ring of dueling(5)	no	yes	-1	0	6	0	no	yes	
2559	cert_ring_of_dueling_5	Ring of dueling(5)	yes	yes	799	0	0	0	no	yes	
2560	ring_of_dueling_4	Ring of dueling(4)	no	yes	-1	0	6	0	no	yes	
2561	cert_ring_of_dueling_4	Ring of dueling(4)	yes	yes	799	0	0	0	no	yes	
2562	ring_of_dueling_3	Ring of dueling(3)	no	yes	-1	0	6	0	no	yes	
2563	cert_ring_of_dueling_3	Ring of dueling(3)	yes	yes	799	0	0	0	no	yes	
2564	ring_of_dueling_2	Ring of dueling(2)	no	yes	-1	0	6	0	no	yes	
2565	cert_ring_of_dueling_2	Ring of dueling(2)	yes	yes	799	0	0	0	no	yes	
2566	ring_of_dueling_1	Ring of dueling(1)	no	yes	-1	0	6	0	no	yes	
2567	cert_ring_of_dueling_1	Ring of dueling(1)	yes	yes	799	0	0	0	no	yes	
2568	ring_of_forging	Ring of forging	no	yes	-1	0	6	0	no	yes	
2569	cert_ring_of_forging	Ring of forging	yes	yes	799	0	0	0	no	yes	
2570	ring_of_life	Ring of life	no	yes	-1	0	6	0	no	yes	
